Order_ID,Customer_ID,Product_Category,Product_Name,Quantity,Price_per_Unit,Total_Amount,Order_Date,Payment_Method,Delivery_Status
4913,C0753,Electronics,Laptop,2,1875,3750,2023-11-23,Debit Card,Delivered
4914,C0934,Sports,Yoga Mat,3,397,1191,2023-10-24,Credit Card,Delivered
4915,C0180,Electronics,Smartwatch,2,686,1372,2023-02-22,Credit Card,Delivered
4916,C0642,Home,Microwave,3,1958,5874,2023-02-26,Credit Card,Pending
4917,C0696,Toys,Puzzle,5,1456,7280,2023-08-24,Credit Card,Canceled
4918,C0438,Beauty,Conditioner,2,1194,2388,2023-11-02,Credit Card,Pending
4919,C0570,Electronics,Laptop,5,704,3520,2023-03-04,PayPal,Delivered
4920,C0508,Sports,Cycling Helmet,2,214,428,2023-02-24,PayPal,Canceled
4921,C0049,Beauty,Shampoo,5,176,880,2023-03-14,COD,Pending
4922,C0996,Beauty,Perfume,5,403,2015,2023-05-25,COD,Delivered
4923,C0353,Electronics,Tablet,2,851,1702,2023-05-15,Credit Card,Canceled
4924,C0965,Sports,Cycling Helmet,1,1868,1868,2023-04-03,Debit Card,Canceled
4925,C0659,Electronics,Smartwatch,4,631,2524,2023-02-17,Debit Card,Pending
4926,C0688,Electronics,Laptop,5,529,2645,2023-02-09,Credit Card,Delivered
4927,C0391,Toys,Dollhouse,4,19,76,2023-09-11,Debit Card,Delivered
4928,C0805,Home,Blender,2,1982,3964,2023-07-05,PayPal,Canceled
4929,C0538,Beauty,Moisturizer,5,1117,5585,2023-04-17,Credit Card,Delivered
4930,C0327,Clothing,Sweater,4,1219,4876,2023-07-20,COD,Delivered
4931,C0714,Home,Vacuum Cleaner,4,499,1996,2023-02-21,Debit Card,Pending
4932,C0427,Beauty,Shampoo,3,1154,3462,2023-09-09,PayPal,Delivered
4933,C0419,Home,Blender,1,1558,1558,2023-01-12,Credit Card,Pending
4934,C0153,Sports,Cycling Helmet,4,1574,6296,2023-07-31,COD,Canceled
4935,C0308,Beauty,Shampoo,2,961,1922,2023-02-07,PayPal,Delivered
4936,C0386,Toys,Dollhouse,2,1766,3532,2023-09-07,Debit Card,Canceled
4937,C0189,Electronics,Smartphone,3,804,2412,2023-11-17,Credit Card,Pending
4938,C0773,Home,Vacuum Cleaner,4,645,2580,2023-02-09,COD,Canceled
4939,C0551,Home,Microwave,5,1646,8230,2023-04-18,Debit Card,Pending
4940,C0485,Toys,Dollhouse,2,1395,2790,2023-12-18,PayPal,Delivered
4941,C0247,Toys,Action Figure,5,1735,8675,2023-08-03,COD,Canceled
4942,C0870,Electronics,Headphones,2,1567,3134,2023-07-12,COD,Canceled
4943,C0231,Clothing,Jacket,5,476,2380,2023-06-10,Debit Card,Pending
4944,C0308,Clothing,T-Shirt,1,551,551,2023-11-21,Debit Card,Canceled
4945,C0879,Sports,Cycling Helmet,4,1542,6168,2023-08-19,Debit Card,Pending
4946,C0725,Toys,Dollhouse,1,692,692,2023-03-24,COD,Pending
4947,C0148,Beauty,Moisturizer,1,1788,1788,2023-04-03,COD,Delivered
4948,C0826,Home,Blender,4,1606,6424,2023-06-02,PayPal,Pending
4949,C0475,Electronics,Tablet,5,1121,5605,2023-01-06,Debit Card,Canceled
4950,C0937,Home,Microwave,1,1768,1768,2023-04-02,Debit Card,Pending
4951,C0060,Electronics,Smartwatch,4,631,2524,2023-12-04,PayPal,Pending
4952,C0576,Toys,Dollhouse,5,1495,7475,2023-10-18,PayPal,Delivered
4953,C0423,Clothing,Jacket,4,1118,4472,2023-11-20,COD,Pending
4954,C0992,Electronics,Tablet,4,802,3208,2023-11-07,PayPal,Pending
4955,C0427,Electronics,Tablet,1,1740,1740,2023-01-17,PayPal,Pending
4956,C0571,Home,Vacuum Cleaner,4,1000,4000,2023-03-02,Credit Card,Canceled
4957,C0543,Electronics,Headphones,4,1227,4908,2023-06-25,Credit Card,Delivered
4958,C0138,Sports,Treadmill,2,1684,3368,2023-06-27,Credit Card,Delivered
4959,C0398,Sports,Treadmill,1,1654,1654,2023-09-05,Credit Card,Canceled
4960,C0249,Beauty,Shampoo,5,1713,8565,2023-11-11,PayPal,Canceled
4961,C0262,Electronics,Smartphone,1,230,230,2023-11-04,Credit Card,Delivered
4962,C0209,Electronics,Headphones,4,1962,7848,2023-10-07,COD,Pending
4963,C0339,Sports,Cycling Helmet,2,813,1626,2023-01-03,PayPal,Delivered
4964,C0663,Home,Coffee Maker,2,751,1502,2023-03-23,PayPal,Pending
4965,C0081,Home,Air Purifier,3,866,2598,2023-09-25,Credit Card,Canceled
4966,C0945,Home,Coffee Maker,3,316,948,2023-05-11,Debit Card,Pending
4967,C0461,Sports,Running Shoes,2,1628,3256,2023-03-04,Debit Card,Delivered
4968,C0868,Beauty,Lipstick,1,350,350,2023-04-09,Debit Card,Delivered
4969,C0380,Beauty,Conditioner,1,440,440,2023-11-07,PayPal,Canceled
4970,C0095,Home,Microwave,4,701,2804,2023-01-16,COD,Canceled
4971,C0549,Home,Blender,3,1562,4686,2023-10-02,COD,Pending
4972,C0742,Clothing,Sweater,2,31,62,2023-01-12,COD,Pending
4973,C0850,Sports,Running Shoes,4,538,2152,2023-09-23,Credit Card,Pending
4974,C0196,Toys,Dollhouse,5,1092,5460,2023-09-20,Debit Card,Pending
4975,C0053,Home,Coffee Maker,5,33,165,2023-03-20,PayPal,Delivered
4976,C0275,Beauty,Shampoo,1,1491,1491,2023-04-21,COD,Canceled
4977,C0387,Sports,Running Shoes,4,382,1528,2023-07-06,Credit Card,Canceled
4978,C0690,Toys,Dollhouse,4,148,592,2023-02-28,Debit Card,Delivered
4979,C0620,Clothing,Sweater,2,280,560,2023-04-22,PayPal,Canceled
4980,C0618,Beauty,Conditioner,4,985,3940,2023-01-16,COD,Canceled
4981,C0041,Electronics,Smartwatch,2,1581,3162,2023-06-17,PayPal,Pending
4982,C0895,Beauty,Shampoo,3,1833,5499,2023-03-12,Debit Card,Canceled
4983,C0075,Beauty,Shampoo,4,1230,4920,2023-04-23,Credit Card,Delivered
4984,C0193,Home,Coffee Maker,1,93,93,2023-02-12,Credit Card,Canceled
4985,C0824,Toys,Action Figure,1,1176,1176,2023-12-21,Credit Card,Pending
4986,C0780,Sports,Cycling Helmet,4,305,1220,2023-03-06,Debit Card,Pending
4987,C0602,Beauty,Lipstick,3,1027,3081,2023-05-18,COD,Canceled
4988,C0742,Beauty,Conditioner,5,386,1930,2023-05-21,PayPal,Pending
4989,C0688,Toys,Dollhouse,1,152,152,2023-09-04,COD,Pending
4990,C0573,Toys,Lego Set,3,122,366,2023-04-13,COD,Delivered
4991,C0223,Beauty,Lipstick,4,742,2968,2023-02-17,COD,Delivered
4992,C0491,Electronics,Laptop,3,1144,3432,2023-06-28,Debit Card,Pending
4993,C0214,Sports,Cycling Helmet,5,363,1815,2023-12-29,COD,Delivered
4994,C0891,Clothing,Jacket,5,843,4215,2023-10-10,PayPal,Delivered
4995,C0929,Sports,Yoga Mat,5,598,2990,2023-11-30,Debit Card,Delivered
4996,C0341,Clothing,T-Shirt,2,484,968,2023-05-31,COD,Pending
4997,C0311,Clothing,T-Shirt,1,116,116,2023-08-28,Debit Card,Delivered
4998,C0980,Clothing,T-Shirt,5,1273,6365,2023-09-11,PayPal,Pending
4999,C0931,Sports,Yoga Mat,3,526,1578,2023-08-12,Credit Card,Delivered
5000,C0016,Home,Coffee Maker,1,56,56,2023-09-20,PayPal,Canceled
5001,C0217,Beauty,Perfume,5,1719,8595,2023-07-24,Debit Card,Delivered
5002,C0960,Beauty,Conditioner,3,539,1617,2023-04-09,COD,Delivered
5003,C0195,Toys,Action Figure,1,1402,1402,2023-05-09,Credit Card,Canceled
5004,C0986,Electronics,Headphones,1,1263,1263,2023-03-30,COD,Canceled
5005,C0760,Home,Vacuum Cleaner,4,400,1600,2023-04-12,Debit Card,Pending
5006,C0121,Home,Coffee Maker,3,1111,3333,2023-12-18,PayPal,Delivered
5007,C0765,Beauty,Moisturizer,4,1604,6416,2023-05-24,Credit Card,Delivered
5008,C0773,Clothing,Sweater,5,635,3175,2023-07-21,PayPal,Canceled
5009,C0491,Electronics,Laptop,1,1045,1045,2023-02-22,PayPal,Canceled
5010,C0937,Home,Vacuum Cleaner,3,997,2991,2023-10-26,COD,Delivered
5011,C0249,Toys,Lego Set,3,77,231,2023-10-28,Debit Card,Delivered
5012,C0713,Beauty,Moisturizer,2,529,1058,2023-06-09,PayPal,Pending
5013,C0619,Sports,Running Shoes,5,698,3490,2023-03-26,PayPal,Delivered
5014,C0721,Home,Microwave,1,990,990,2023-04-16,COD,Delivered
5015,C0210,Home,Vacuum Cleaner,5,228,1140,2023-09-07,Credit Card,Canceled
5016,C0407,Electronics,Smartwatch,2,1303,2606,2023-08-10,Credit Card,Delivered
5017,C0938,Sports,Dumbbells,2,534,1068,2023-08-17,Debit Card,Canceled
5018,C0246,Clothing,Sneakers,3,726,2178,2023-08-05,Debit Card,Pending
5019,C0566,Home,Vacuum Cleaner,2,1094,2188,2023-11-02,Debit Card,Canceled
5020,C0330,Electronics,Tablet,5,517,2585,2023-05-20,Debit Card,Pending
5021,C0795,Beauty,Shampoo,1,1566,1566,2023-06-13,Credit Card,Pending
5022,C0290,Home,Vacuum Cleaner,4,757,3028,2023-11-15,Credit Card,Canceled
5023,C0390,Home,Blender,5,992,4960,2023-02-25,COD,Canceled
5024,C0478,Sports,Cycling Helmet,2,1137,2274,2023-11-07,PayPal,Canceled
5025,C0547,Sports,Cycling Helmet,2,1124,2248,2023-07-16,PayPal,Pending
5026,C0665,Beauty,Perfume,3,1400,4200,2023-08-08,PayPal,Pending
5027,C0368,Clothing,Jacket,3,478,1434,2023-04-13,Debit Card,Delivered
5028,C0316,Toys,Puzzle,3,1957,5871,2023-10-18,Debit Card,Canceled
5029,C0268,Clothing,T-Shirt,5,260,1300,2023-06-30,COD,Canceled
5030,C0369,Clothing,Jacket,4,1888,7552,2023-07-11,PayPal,Pending
5031,C0526,Beauty,Perfume,3,1857,5571,2023-11-20,COD,Delivered
5032,C0904,Electronics,Smartwatch,1,1994,1994,2023-02-02,Credit Card,Delivered
5033,C0510,Toys,Board Game,1,1157,1157,2023-08-19,COD,Delivered
5034,C0478,Beauty,Shampoo,3,1899,5697,2023-03-27,Debit Card,Pending
5035,C0101,Clothing,Sweater,3,1598,4794,2023-01-18,COD,Pending
5036,C0823,Sports,Yoga Mat,4,1115,4460,2023-09-19,Credit Card,Pending
5037,C0740,Beauty,Conditioner,4,1084,4336,2023-05-10,Debit Card,Delivered
5038,C0481,Beauty,Lipstick,5,1893,9465,2023-10-28,Debit Card,Delivered
5039,C0780,Sports,Cycling Helmet,5,425,2125,2023-07-29,Credit Card,Canceled
5040,C0860,Toys,Lego Set,1,525,525,2023-05-31,COD,Delivered
5041,C0328,Clothing,Sneakers,4,1172,4688,2023-11-06,Credit Card,Delivered
5042,C0937,Home,Coffee Maker,5,365,1825,2023-11-27,COD,Pending
5043,C0209,Sports,Dumbbells,5,980,4900,2023-09-29,COD,Canceled
5044,C0380,Toys,Puzzle,3,813,2439,2023-06-30,COD,Pending
5045,C0321,Home,Air Purifier,4,245,980,2023-07-23,PayPal,Canceled
5046,C0424,Beauty,Perfume,5,490,2450,2023-01-16,Debit Card,Delivered
5047,C0047,Clothing,T-Shirt,3,1119,3357,2023-02-28,PayPal,Pending
5048,C0577,Sports,Running Shoes,1,23,23,2023-04-03,COD,Pending
5049,C0885,Beauty,Perfume,2,49,98,2023-06-15,Debit Card,Canceled
5050,C0227,Home,Blender,4,1446,5784,2023-08-08,Debit Card,Canceled
5051,C0760,Electronics,Laptop,1,1089,1089,2023-04-06,Credit Card,Canceled
5052,C0150,Beauty,Moisturizer,1,703,703,2023-07-03,PayPal,Canceled
5053,C0017,Toys,Lego Set,4,317,1268,2023-05-06,Debit Card,Canceled
5054,C0268,Electronics,Laptop,2,1404,2808,2023-02-07,COD,Pending
5055,C0567,Clothing,Jacket,3,178,534,2023-04-21,Debit Card,Canceled
5056,C0958,Toys,Dollhouse,1,749,749,2023-12-03,Credit Card,Canceled
5057,C0599,Home,Air Purifier,1,1949,1949,2023-07-10,PayPal,Pending
5058,C0594,Home,Blender,2,825,1650,2023-07-10,Credit Card,Pending
5059,C0738,Home,Microwave,3,1030,3090,2023-03-16,PayPal,Delivered
5060,C0428,Sports,Yoga Mat,1,1358,1358,2023-06-10,COD,Canceled
5061,C0303,Toys,Lego Set,2,123,246,2023-03-04,PayPal,Delivered
5062,C0157,Home,Coffee Maker,4,860,3440,2023-01-05,COD,Canceled
5063,C0201,Clothing,Jeans,2,664,1328,2023-06-13,Credit Card,Canceled
5064,C0338,Toys,Lego Set,2,1607,3214,2023-12-19,COD,Canceled
5065,C0236,Electronics,Tablet,5,360,1800,2023-01-06,Credit Card,Canceled
5066,C0389,Beauty,Conditioner,1,926,926,2023-06-18,Credit Card,Canceled
5067,C0584,Home,Air Purifier,3,359,1077,2023-04-20,Debit Card,Pending
5068,C0854,Electronics,Laptop,4,1787,7148,2023-08-27,COD,Delivered
5069,C0252,Toys,Dollhouse,5,123,615,2023-10-18,Credit Card,Delivered
5070,C0512,Beauty,Conditioner,2,1870,3740,2023-06-14,Debit Card,Canceled
5071,C0564,Home,Air Purifier,4,1515,6060,2023-04-30,Credit Card,Delivered
5072,C0671,Sports,Yoga Mat,3,423,1269,2023-10-15,COD,Canceled
5073,C0967,Electronics,Smartwatch,4,1991,7964,2023-02-03,PayPal,Pending
5074,C0702,Home,Microwave,4,1960,7840,2023-07-17,Debit Card,Pending
5075,C0346,Beauty,Lipstick,1,1857,1857,2023-05-26,Credit Card,Pending
5076,C0264,Clothing,Sweater,3,452,1356,2023-11-05,PayPal,Delivered
5077,C0782,Beauty,Conditioner,2,1458,2916,2023-04-19,COD,Delivered
5078,C0842,Toys,Lego Set,1,882,882,2023-09-27,Debit Card,Canceled
5079,C0501,Electronics,Smartphone,1,1780,1780,2023-04-22,PayPal,Canceled
5080,C0990,Home,Air Purifier,2,922,1844,2023-02-22,PayPal,Canceled
5081,C0741,Sports,Yoga Mat,5,479,2395,2023-10-15,Credit Card,Canceled
5082,C0658,Clothing,Jeans,3,1004,3012,2023-05-23,COD,Canceled
5083,C0758,Electronics,Tablet,4,1528,6112,2023-11-08,Credit Card,Pending
5084,C0503,Toys,Puzzle,5,710,3550,2023-12-10,Debit Card,Delivered
5085,C0472,Sports,Dumbbells,3,1281,3843,2023-02-08,PayPal,Delivered
5086,C0173,Toys,Dollhouse,3,24,72,2023-10-21,COD,Delivered
5087,C0751,Electronics,Tablet,4,100,400,2023-11-27,Credit Card,Delivered
5088,C0815,Toys,Lego Set,5,1168,5840,2023-08-04,Credit Card,Delivered
5089,C0361,Beauty,Shampoo,5,1257,6285,2023-12-16,PayPal,Delivered
5090,C0174,Beauty,Lipstick,5,66,330,2023-08-11,Debit Card,Delivered
5091,C0144,Sports,Yoga Mat,4,727,2908,2023-06-12,PayPal,Canceled
5092,C0738,Electronics,Smartwatch,4,277,1108,2023-06-13,Debit Card,Delivered
5093,C0560,Electronics,Smartphone,3,1747,5241,2023-04-12,Debit Card,Pending
5094,C0501,Sports,Yoga Mat,5,1135,5675,2023-04-11,COD,Delivered
5095,C0189,Toys,Board Game,2,268,536,2023-01-26,PayPal,Pending
5096,C0939,Clothing,T-Shirt,3,1453,4359,2023-09-10,COD,Pending
5097,C0911,Clothing,Sweater,2,931,1862,2023-09-13,PayPal,Pending
5098,C0556,Electronics,Tablet,3,1188,3564,2023-01-24,PayPal,Pending
5099,C0658,Toys,Action Figure,2,1554,3108,2023-05-21,Debit Card,Pending
5100,C0981,Beauty,Conditioner,4,707,2828,2023-08-04,Credit Card,Canceled
5101,C0061,Sports,Yoga Mat,3,1225,3675,2023-03-03,Debit Card,Canceled
5102,C0537,Electronics,Tablet,3,1106,3318,2023-03-05,Debit Card,Pending
5103,C0035,Toys,Board Game,1,1882,1882,2023-08-20,Credit Card,Pending
5104,C0860,Home,Blender,2,168,336,2023-03-29,Credit Card,Pending
5105,C0868,Beauty,Lipstick,3,1652,4956,2023-11-04,PayPal,Delivered
5106,C0077,Sports,Cycling Helmet,3,180,540,2023-06-17,Credit Card,Canceled
5107,C0968,Home,Microwave,4,347,1388,2023-10-30,Credit Card,Delivered
5108,C0838,Electronics,Headphones,2,694,1388,2023-07-16,PayPal,Delivered
5109,C0685,Beauty,Moisturizer,5,1435,7175,2023-05-02,Credit Card,Delivered
5110,C0050,Electronics,Tablet,2,1883,3766,2023-10-23,Debit Card,Pending
5111,C0783,Clothing,Sneakers,5,1159,5795,2023-01-11,PayPal,Canceled
5112,C0007,Beauty,Lipstick,3,1203,3609,2023-05-26,Credit Card,Pending
5113,C0423,Beauty,Lipstick,2,799,1598,2023-01-10,COD,Pending
5114,C0141,Clothing,Sneakers,2,1241,2482,2023-11-26,Debit Card,Pending
5115,C0863,Electronics,Smartwatch,2,1905,3810,2023-10-22,Credit Card,Pending
5116,C0646,Sports,Yoga Mat,2,1429,2858,2023-01-03,COD,Canceled
5117,C0237,Electronics,Laptop,2,625,1250,2023-08-25,Credit Card,Canceled
5118,C0070,Toys,Puzzle,1,1960,1960,2023-05-26,COD,Pending
5119,C0725,Beauty,Shampoo,1,492,492,2023-03-09,Debit Card,Pending
5120,C0155,Toys,Dollhouse,3,1460,4380,2023-07-26,Credit Card,Pending
5121,C0010,Beauty,Shampoo,5,361,1805,2023-01-19,Debit Card,Pending
5122,C0224,Home,Air Purifier,2,401,802,2023-10-01,Credit Card,Canceled
5123,C0518,Toys,Board Game,4,414,1656,2023-09-28,Debit Card,Pending
5124,C0467,Toys,Board Game,3,1771,5313,2023-01-21,PayPal,Canceled
5125,C0383,Home,Microwave,3,1846,5538,2023-06-22,COD,Pending
5126,C0062,Beauty,Conditioner,2,1024,2048,2023-11-27,PayPal,Pending
5127,C0633,Clothing,Sweater,2,1785,3570,2023-01-09,Debit Card,Delivered
5128,C0654,Beauty,Moisturizer,5,985,4925,2023-02-05,Credit Card,Pending
5129,C0683,Electronics,Tablet,1,1861,1861,2023-08-29,Credit Card,Delivered
5130,C0957,Beauty,Moisturizer,3,466,1398,2023-02-18,Credit Card,Pending
5131,C0632,Sports,Dumbbells,3,1719,5157,2023-08-01,PayPal,Pending
5132,C0935,Clothing,Sweater,2,1885,3770,2023-06-04,PayPal,Pending
5133,C0495,Sports,Dumbbells,3,1572,4716,2023-05-21,Debit Card,Canceled
5134,C0676,Clothing,Sneakers,4,1910,7640,2023-06-12,PayPal,Delivered
5135,C0500,Sports,Dumbbells,5,1322,6610,2023-06-27,PayPal,Pending
5136,C0017,Home,Vacuum Cleaner,2,610,1220,2023-07-24,COD,Pending
5137,C0007,Beauty,Conditioner,5,1779,8895,2023-02-10,Debit Card,Delivered
5138,C0545,Beauty,Perfume,3,1293,3879,2023-10-12,Credit Card,Delivered
5139,C0565,Electronics,Smartphone,1,1172,1172,2023-06-10,Debit Card,Pending
5140,C0422,Home,Blender,1,1241,1241,2023-09-10,COD,Delivered
5141,C0013,Electronics,Headphones,4,1441,5764,2023-11-10,COD,Pending
5142,C0018,Home,Coffee Maker,4,477,1908,2023-01-25,Credit Card,Pending
5143,C0543,Beauty,Shampoo,2,271,542,2023-07-21,COD,Canceled
5144,C0740,Home,Vacuum Cleaner,4,840,3360,2023-06-02,PayPal,Delivered
5145,C0282,Beauty,Lipstick,3,267,801,2023-12-23,PayPal,Pending
5146,C0549,Home,Air Purifier,2,1226,2452,2023-08-21,PayPal,Delivered
5147,C0294,Clothing,Jacket,1,462,462,2023-09-10,COD,Delivered
5148,C0018,Beauty,Conditioner,5,482,2410,2023-11-25,Credit Card,Canceled
5149,C0515,Electronics,Smartwatch,5,1567,7835,2023-03-04,PayPal,Canceled
5150,C0833,Electronics,Tablet,3,1900,5700,2023-07-11,COD,Pending
5151,C0715,Toys,Lego Set,3,1878,5634,2023-11-13,COD,Pending
5152,C0691,Electronics,Tablet,4,313,1252,2023-02-22,COD,Canceled
5153,C0441,Beauty,Lipstick,3,232,696,2023-01-15,Debit Card,Pending
5154,C0826,Toys,Lego Set,5,1550,7750,2023-04-25,Debit Card,Canceled
5155,C0963,Beauty,Lipstick,2,1688,3376,2023-01-25,PayPal,Delivered
5156,C0932,Clothing,Jeans,5,646,3230,2023-01-06,Credit Card,Pending
5157,C0184,Electronics,Tablet,4,1016,4064,2023-03-13,Credit Card,Pending
5158,C0110,Home,Coffee Maker,3,1180,3540,2023-02-23,COD,Delivered
5159,C0941,Electronics,Smartphone,1,1308,1308,2023-06-15,PayPal,Delivered
5160,C0099,Electronics,Smartwatch,4,554,2216,2023-12-19,Credit Card,Canceled
5161,C0537,Clothing,Sweater,1,1642,1642,2023-08-12,Debit Card,Canceled
5162,C0153,Clothing,T-Shirt,2,685,1370,2023-04-26,Credit Card,Canceled
5163,C0247,Sports,Running Shoes,5,1519,7595,2023-03-29,Debit Card,Pending
5164,C0197,Home,Coffee Maker,1,1650,1650,2023-02-15,Debit Card,Delivered
5165,C0635,Home,Vacuum Cleaner,3,333,999,2023-04-08,COD,Canceled
5166,C0540,Sports,Running Shoes,1,1315,1315,2023-07-08,Credit Card,Canceled
5167,C0259,Clothing,Sneakers,4,1272,5088,2023-10-03,Debit Card,Pending
5168,C0835,Beauty,Shampoo,5,1876,9380,2023-01-03,COD,Delivered
5169,C0363,Toys,Dollhouse,2,1622,3244,2023-12-19,Credit Card,Pending
5170,C0274,Beauty,Perfume,4,732,2928,2023-01-27,PayPal,Delivered
5171,C0815,Clothing,Sweater,3,50,150,2023-05-13,Credit Card,Delivered
5172,C0407,Clothing,T-Shirt,1,893,893,2023-01-23,Credit Card,Canceled
5173,C0081,Clothing,Sneakers,3,962,2886,2023-02-26,PayPal,Pending
5174,C0383,Toys,Action Figure,1,834,834,2023-01-25,COD,Canceled
5175,C0983,Home,Blender,5,97,485,2023-06-05,COD,Pending
5176,C0416,Toys,Action Figure,2,303,606,2023-02-08,Debit Card,Canceled
5177,C0471,Sports,Running Shoes,5,42,210,2023-05-16,Credit Card,Delivered
5178,C0579,Sports,Dumbbells,5,1450,7250,2023-06-18,Credit Card,Delivered
5179,C0250,Toys,Lego Set,2,895,1790,2023-12-19,Debit Card,Pending
5180,C0714,Home,Coffee Maker,3,842,2526,2023-11-10,PayPal,Pending
5181,C0232,Electronics,Tablet,2,626,1252,2023-07-14,Debit Card,Delivered
5182,C0308,Clothing,Jeans,1,1040,1040,2023-05-19,COD,Delivered
5183,C0701,Beauty,Lipstick,1,1734,1734,2023-12-24,Debit Card,Canceled
5184,C0848,Toys,Board Game,5,661,3305,2023-03-29,Credit Card,Delivered
5185,C0869,Home,Blender,4,1473,5892,2023-03-12,Credit Card,Pending
5186,C0083,Home,Vacuum Cleaner,1,1323,1323,2023-10-26,Credit Card,Pending
5187,C0670,Clothing,Jacket,5,830,4150,2023-08-24,Debit Card,Canceled
5188,C0879,Sports,Cycling Helmet,4,1236,4944,2023-03-03,PayPal,Delivered
5189,C0666,Clothing,Jacket,2,1514,3028,2023-03-06,Debit Card,Pending
5190,C0778,Beauty,Shampoo,4,1956,7824,2023-06-13,COD,Pending
5191,C0033,Home,Air Purifier,3,1947,5841,2023-03-17,PayPal,Delivered
5192,C0096,Sports,Yoga Mat,5,1283,6415,2023-10-27,Debit Card,Delivered
5193,C0416,Clothing,Sneakers,5,1967,9835,2023-07-31,Debit Card,Pending
5194,C0389,Clothing,Sweater,5,829,4145,2023-11-23,COD,Canceled
5195,C0387,Sports,Dumbbells,1,577,577,2023-08-17,Credit Card,Pending
5196,C0566,Home,Vacuum Cleaner,3,1524,4572,2023-12-09,Debit Card,Canceled
5197,C0488,Toys,Puzzle,4,1781,7124,2023-03-04,Credit Card,Canceled
5198,C0058,Clothing,Sneakers,2,367,734,2023-09-25,COD,Canceled
5199,C0653,Sports,Cycling Helmet,4,1152,4608,2023-09-28,Debit Card,Canceled
5200,C0010,Toys,Action Figure,3,694,2082,2023-05-04,Debit Card,Pending
5201,C0720,Beauty,Lipstick,4,518,2072,2023-10-23,COD,Canceled
5202,C0176,Sports,Dumbbells,3,1836,5508,2023-09-02,Credit Card,Pending
5203,C0085,Clothing,T-Shirt,1,50,50,2023-12-05,Credit Card,Pending
5204,C0512,Beauty,Lipstick,3,577,1731,2023-09-08,Debit Card,Pending
5205,C0866,Home,Vacuum Cleaner,3,1298,3894,2023-05-24,Debit Card,Pending
5206,C0445,Toys,Action Figure,3,113,339,2023-06-14,PayPal,Canceled
5207,C0661,Clothing,T-Shirt,3,876,2628,2023-09-05,Credit Card,Pending
5208,C0804,Home,Blender,4,1740,6960,2023-04-26,PayPal,Delivered
5209,C0340,Clothing,T-Shirt,5,610,3050,2023-02-17,Credit Card,Pending
5210,C0580,Beauty,Moisturizer,1,54,54,2023-05-16,Debit Card,Pending
5211,C0879,Toys,Puzzle,2,1113,2226,2023-06-01,Credit Card,Pending
5212,C0998,Home,Vacuum Cleaner,4,1473,5892,2023-12-31,Credit Card,Pending
5213,C0098,Beauty,Lipstick,4,122,488,2023-02-12,Debit Card,Canceled
5214,C0917,Clothing,T-Shirt,4,720,2880,2023-06-30,Debit Card,Delivered
5215,C0541,Electronics,Tablet,3,1885,5655,2023-10-13,Debit Card,Pending
5216,C0942,Electronics,Headphones,2,108,216,2023-05-05,Credit Card,Canceled
5217,C0044,Clothing,T-Shirt,4,1692,6768,2023-12-04,PayPal,Pending
5218,C0236,Clothing,Sneakers,4,206,824,2023-11-28,PayPal,Delivered
5219,C0217,Electronics,Headphones,2,1461,2922,2023-04-16,Credit Card,Pending
5220,C0923,Electronics,Tablet,5,1949,9745,2023-12-22,PayPal,Canceled
5221,C0889,Home,Air Purifier,5,1104,5520,2023-02-09,Credit Card,Delivered
5222,C0709,Beauty,Perfume,1,1656,1656,2023-02-08,Debit Card,Pending
5223,C0909,Sports,Treadmill,2,1308,2616,2023-09-11,Debit Card,Canceled
5224,C0581,Toys,Lego Set,2,569,1138,2023-01-31,Credit Card,Canceled
5225,C0487,Clothing,T-Shirt,3,1843,5529,2023-04-19,Debit Card,Canceled
5226,C0278,Toys,Board Game,4,1948,7792,2023-01-07,Debit Card,Delivered
5227,C0048,Home,Coffee Maker,5,635,3175,2023-12-10,Credit Card,Canceled
5228,C0947,Electronics,Smartphone,3,1225,3675,2023-04-21,COD,Delivered
5229,C0077,Sports,Yoga Mat,1,770,770,2023-08-28,Credit Card,Canceled
5230,C0701,Home,Blender,5,279,1395,2023-07-17,Debit Card,Pending
5231,C0948,Home,Vacuum Cleaner,4,1055,4220,2023-04-07,COD,Pending
5232,C0288,Electronics,Headphones,1,1588,1588,2023-09-07,Credit Card,Canceled
5233,C0921,Sports,Dumbbells,1,1210,1210,2023-02-23,Debit Card,Pending
5234,C0557,Electronics,Laptop,4,1694,6776,2023-06-24,Debit Card,Pending
5235,C0578,Toys,Board Game,3,1860,5580,2023-04-17,Credit Card,Delivered
